"","Date","returns","volForecast","shortProb","shortSD","week","scaleFactor","scaledVolatility"
"1",2020-01-02,0.00234836947551287,0.0142921565151518,0.0379924015196961,"SD","2022-07-12",0.00101743668667268,0.0153095932018245
"2",2020-01-03,-0.00274042696685761,0.0142488418108839,0.0659868026394721,"SD*3","2022-07-13",0.00305231006001804,0.0173011518709019
"3",2020-01-06,-0.00432128790612918,0.0142074658943962,0.0476571352396188,"SD*2","2022-07-14",0.00203487337334536,0.0162423392677416
"4",2020-01-07,0.00196646957790936,0.0141695234991549,0.0331933613277345,"SD","2022-07-15",0.00101743668667268,0.0151869601858275
"5",2020-01-08,-0.0138477652313762,0.0141281220069097,0.0222622142238219,"Mean","2022-07-16",-0.00050871834333634,0.0136194036635734
"6",2020-01-09,0.00912151787767712,0.0141276308743147,0.0137115434056046,"Mean","2022-07-17",-0.00050871834333634,0.0136189125309783
"7",2020-01-10,-0.0155165415274485,0.0141015831781868,0.016496700659868,"Mean","2022-07-18",-0.00050871834333634,0.0135928648348505
"8",2020-01-13,-0.00321276912629198,0.0141129153604797,0.023495300939812,"Mean","2022-07-19",-0.00050871834333634,0.0136041970171434
"9",2020-01-14,0.00601574049088338,0.0140741726012526,0.0295052100690973,"SD","2022-07-20",0.00101743668667268,0.0150916092879253
"10",2020-01-15,-0.0100464645850673,0.0140392240583265,0.0263220083256076,"Mean","2022-07-21",-0.00050871834333634,0.0135305057149902
"11",2020-01-16,-0.0105562415523677,0.0140198904567601,0.0155524450665422,"Mean","2022-07-22",-0.00050871834333634,0.0135111721134237
